District,Year,Zn_%,Fe_%,Cu_%,Mn_%,B_%,S_%,Projected_Price_INR_per_Acre
Korea,2021,76.44,98.07,95.98,98.87,95.73,58.62,1662181.5
Korea,2025,76.44,98.07,95.98,98.87,95.73,58.62,2234195.75
Korea,2024,76.44,98.07,95.98,98.87,95.73,58.62,2116606.5
Korea,2023,76.44,98.07,95.98,98.87,95.73,58.62,1999017.25
Korea,2022,76.44,98.07,95.98,98.87,95.73,58.62,1881428
Korea,2021,76.44,98.07,95.98,98.87,95.73,58.62,1763838.75
Korea,2025,76.44,98.07,95.98,98.87,95.73,58.62,2437634.45
Korea,2024,76.44,98.07,95.98,98.87,95.73,58.62,2309337.9
Korea,2023,76.44,98.07,95.98,98.87,95.73,58.62,2181041.35
Korea,2022,76.44,98.07,95.98,98.87,95.73,58.62,2052744.8
Korea,2021,76.44,98.07,95.98,98.87,95.73,58.62,1924448.25
Mahasamund,2025,77.75,98.64,99.74,99.7,94.72,60.79,1873086.5
Mahasamund,2024,77.75,98.64,99.74,99.7,94.72,60.79,1774503
Mahasamund,2023,77.75,98.64,99.74,99.7,94.72,60.79,1675919.5
Mahasamund,2022,77.75,98.64,99.74,99.7,94.72,60.79,1577336
Mahasamund,2021,77.75,98.64,99.74,99.7,94.72,60.79,1478752.5
Mahasamund,2025,77.75,98.64,99.74,99.7,94.72,60.79,1974231.1
Mahasamund,2024,77.75,98.64,99.74,99.7,94.72,60.79,1870324.2
Mahasamund,2023,77.75,98.64,99.74,99.7,94.72,60.79,1766417.3
Mahasamund,2022,77.75,98.64,99.74,99.7,94.72,60.79,1662510.4
Mahasamund,2021,77.75,98.64,99.74,99.7,94.72,60.79,1558603.5
Mahasamund,2025,77.75,98.64,99.74,99.7,94.72,60.79,2184562.05
Mahasamund,2024,77.75,98.64,99.74,99.7,94.72,60.79,2069585.1
Mahasamund,2023,77.75,98.64,99.74,99.7,94.72,60.79,1954608.15
Mahasamund,2022,77.75,98.64,99.74,99.7,94.72,60.79,1839631.2
Mahasamund,2021,77.75,98.64,99.74,99.7,94.72,60.79,1724654.25
Mahasamund,2025,77.75,98.64,99.74,99.7,94.72,60.79,2421863.5
Mahasamund,2024,77.75,98.64,99.74,99.7,94.72,60.79,2294397
Mahasamund,2023,77.75,98.64,99.74,99.7,94.72,60.79,2166930.5
Mahasamund,2022,77.75,98.64,99.74,99.7,94.72,60.79,2039464
Mahasamund,2021,77.75,98.64,99.74,99.7,94.72,60.79,1911997.5
Mahasamund,2025,77.75,98.64,99.74,99.7,94.72,60.79,2188949.15
Mahasamund,2024,77.75,98.64,99.74,99.7,94.72,60.79,2073741.3
Mahasamund,2023,77.75,98.64,99.74,99.7,94.72,60.79,1958533.45
Mahasamund,2022,77.75,98.64,99.74,99.7,94.72,60.79,1843325.6
Mahasamund,2021,77.75,98.64,99.74,99.7,94.72,60.79,1728117.75
Mungeli,2025,75.27,83.78,98.42,98.03,95.78,74.73,2010323.5
Mungeli,2024,75.27,83.78,98.42,98.03,95.78,74.73,1904517
Mungeli,2023,75.27,83.78,98.42,98.03,95.78,74.73,1798710.5
Mungeli,2022,75.27,83.78,98.42,98.03,95.78,74.73,1692904
Mungeli,2021,75.27,83.78,98.42,98.03,95.78,74.73,1587097.5
Mungeli,2025,75.27,83.78,98.42,98.03,95.78,74.73,2105582.85
Mungeli,2024,75.27,83.78,98.42,98.03,95.78,74.73,1994762.7
Mungeli,2023,75.27,83.78,98.42,98.03,95.78,74.73,1883942.55
Mungeli,2022,75.27,83.78,98.42,98.03,95.78,74.73,1773122.4
Mungeli,2021,75.27,83.78,98.42,98.03,95.78,74.73,1662302.25
Mungeli,2025,75.27,83.78,98.42,98.03,95.78,74.73,2291213.8
Mungeli,2024,75.27,83.78,98.42,98.03,95.78,74.73,2170623.6
Mungeli,2023,75.27,83.78,98.42,98.03,95.78,74.73,2050033.4
Mungeli,2022,75.27,83.78,98.42,98.03,95.78,74.73,1929443.2
Mungeli,2021,75.27,83.78,98.42,98.03,95.78,74.73,1808853
Mungeli,2025,75.27,83.78,98.42,98.03,95.78,74.73,2202584.5
Mungeli,2024,75.27,83.78,98.42,98.03,95.78,74.73,2086659
Mungeli,2023,75.27,83.78,98.42,98.03,95.78,74.73,1970733.5
Mungeli,2022,75.27,83.78,98.42,98.03,95.78,74.73,1854808
Mungeli,2021,75.27,83.78,98.42,98.03,95.78,74.73,1738882.5
Mungeli,2025,75.27,83.78,98.42,98.03,95.78,74.73,2412800.5
Mungeli,2024,75.27,83.78,98.42,98.03,95.78,74.73,2285811
Mungeli,2023,75.27,83.78,98.42,98.03,95.78,74.73,2158821.5
Mungeli,2022,75.27,83.78,98.42,98.03,95.78,74.73,2031832
Mungeli,2021,75.27,83.78,98.42,98.03,95.78,74.73,1904842.5
Narayanpur,2025,54.34,91.47,90.01,94.74,66.24,90.13,2121356.65
Narayanpur,2024,54.34,91.47,90.01,94.74,66.24,90.13,2009706.3
Narayanpur,2023,54.34,91.47,90.01,94.74,66.24,90.13,1898055.95
Narayanpur,2022,54.34,91.47,90.01,94.74,66.24,90.13,1786405.6
Narayanpur,2021,54.34,91.47,90.01,94.74,66.24,90.13,1674755.25
Narayanpur,2025,54.34,91.47,90.01,94.74,66.24,90.13,2277858.7
Narayanpur,2024,54.34,91.47,90.01,94.74,66.24,90.13,2157971.4
Narayanpur,2023,54.34,91.47,90.01,94.74,66.24,90.13,2038084.1
Narayanpur,2022,54.34,91.47,90.01,94.74,66.24,90.13,1918196.8
Narayanpur,2021,54.34,91.47,90.01,94.74,66.24,90.13,1798309.5
Narayanpur,2025,54.34,91.47,90.01,94.74,66.24,90.13,2309061.45
Narayanpur,2024,54.34,91.47,90.01,94.74,66.24,90.13,2187531.9
Narayanpur,2023,54.34,91.47,90.01,94.74,66.24,90.13,2066002.35
Narayanpur,2022,54.34,91.47,90.01,94.74,66.24,90.13,1944472.8
Narayanpur,2021,54.34,91.47,90.01,94.74,66.24,90.13,1822943.25
Narayanpur,2025,54.34,91.47,90.01,94.74,66.24,90.13,2358667.6
Narayanpur,2024,54.34,91.47,90.01,94.74,66.24,90.13,2234527.2
Narayanpur,2023,54.34,91.47,90.01,94.74,66.24,90.13,2110386.8
Narayanpur,2022,54.34,91.47,90.01,94.74,66.24,90.13,1986246.4
Narayanpur,2021,54.34,91.47,90.01,94.74,66.24,90.13,1862106
Narayanpur,2025,54.34,91.47,90.01,94.74,66.24,90.13,2482692
Narayanpur,2024,54.34,91.47,90.01,94.74,66.24,90.13,2352024
Narayanpur,2023,54.34,91.47,90.01,94.74,66.24,90.13,2221356
Narayanpur,2022,54.34,91.47,90.01,94.74,66.24,90.13,2090688
Narayanpur,2021,54.34,91.47,90.01,94.74,66.24,90.13,1960020
Raigarh,2025,67.77,99.22,98.38,98.72,97.08,35.89,2211697.85
Raigarh,2024,67.77,99.22,98.38,98.72,97.08,35.89,2095292.7
Raigarh,2023,67.77,99.22,98.38,98.72,97.08,35.89,1978887.55
Raigarh,2022,67.77,99.22,98.38,98.72,97.08,35.89,1862482.4
Raigarh,2021,67.77,99.22,98.38,98.72,97.08,35.89,1746077.25
Raigarh,2025,67.77,99.22,98.38,98.72,97.08,35.89,2229262.4
Raigarh,2024,67.77,99.22,98.38,98.72,97.08,35.89,2111932.8
Raigarh,2023,67.77,99.22,98.38,98.72,97.08,35.89,1994603.2
Raigarh,2022,67.77,99.22,98.38,98.72,97.08,35.89,1877273.6
Raigarh,2021,67.77,99.22,98.38,98.72,97.08,35.89,1759944
Raigarh,2025,67.77,99.22,98.38,98.72,97.08,35.89,2460154.2
Raigarh,2024,67.77,99.22,98.38,98.72,97.08,35.89,2330672.4
Raigarh,2023,67.77,99.22,98.38,98.72,97.08,35.89,2201190.6
Raigarh,2022,67.77,99.22,98.38,98.72,97.08,35.89,2071708.8
Raigarh,2021,67.77,99.22,98.38,98.72,97.08,35.89,1942227
Raigarh,2025,67.77,99.22,98.38,98.72,97.08,35.89,2470635.55
Raigarh,2024,67.77,99.22,98.38,98.72,97.08,35.89,2340602.1
Raigarh,2023,67.77,99.22,98.38,98.72,97.08,35.89,2210568.65
Raigarh,2022,67.77,99.22,98.38,98.72,97.08,35.89,2080535.2
Raigarh,2021,67.77,99.22,98.38,98.72,97.08,35.89,1950501.75
Raigarh,2025,67.77,99.22,98.38,98.72,97.08,35.89,2959387.75
Raigarh,2024,67.77,99.22,98.38,98.72,97.08,35.89,2803630.5
Raigarh,2023,67.77,99.22,98.38,98.72,97.08,35.89,2647873.25
Raigarh,2022,67.77,99.22,98.38,98.72,97.08,35.89,2492116
Raigarh,2021,67.77,99.22,98.38,98.72,97.08,35.89,2336358.75
Raipur,2025,65.03,98.28,99.73,99.71,78.16,83.21,1445042.15
Raipur,2024,65.03,98.28,99.73,99.71,78.16,83.21,1368987.3
Raipur,2023,65.03,98.28,99.73,99.71,78.16,83.21,1292932.45
Raipur,2022,65.03,98.28,99.73,99.71,78.16,83.21,1216877.6
Raipur,2021,65.03,98.28,99.73,99.71,78.16,83.21,1140822.75
Raipur,2025,65.03,98.28,99.73,99.71,78.16,83.21,1535376.7
Raipur,2024,65.03,98.28,99.73,99.71,78.16,83.21,1454567.4
Raipur,2023,65.03,98.28,99.73,99.71,78.16,83.21,1373758.1
Raipur,2022,65.03,98.28,99.73,99.71,78.16,83.21,1292948.8
Raipur,2021,65.03,98.28,99.73,99.71,78.16,83.21,1212139.5
Raipur,2025,65.03,98.28,99.73,99.71,78.16,83.21,1682902.2
Raipur,2024,65.03,98.28,99.73,99.71,78.16,83.21,1594328.4
Raipur,2023,65.03,98.28,99.73,99.71,78.16,83.21,1505754.6
Raipur,2022,65.03,98.28,99.73,99.71,78.16,83.21,1417180.8
Raipur,2021,65.03,98.28,99.73,99.71,78.16,83.21,1328607
Raipur,2025,65.03,98.28,99.73,99.71,78.16,83.21,1718702
Raipur,2024,65.03,98.28,99.73,99.71,78.16,83.21,1628244
Raipur,2023,65.03,98.28,99.73,99.71,78.16,83.21,1537786
Raipur,2022,65.03,98.28,99.73,99.71,78.16,83.21,1447328
Raipur,2021,65.03,98.28,99.73,99.71,78.16,83.21,1356870
Raipur,2025,65.03,98.28,99.73,99.71,78.16,83.21,1890762.2
Raipur,2024,65.03,98.28,99.73,99.71,78.16,83.21,1791248.4
Raipur,2023,65.03,98.28,99.73,99.71,78.16,83.21,1691734.6
Raipur,2022,65.03,98.28,99.73,99.71,78.16,83.21,1592220.8
Raipur,2021,65.03,98.28,99.73,99.71,78.16,83.21,1492707
Rajnandgaon,2025,52.85,77,90.06,97.27,51.48,75.2,1530271.4
Rajnandgaon,2024,52.85,77,90.06,97.27,51.48,75.2,1449730.8
Rajnandgaon,2023,52.85,77,90.06,97.27,51.48,75.2,1369190.2
Rajnandgaon,2022,52.85,77,90.06,97.27,51.48,75.2,1288649.6
Rajnandgaon,2021,52.85,77,90.06,97.27,51.48,75.2,1208109
Rajnandgaon,2025,52.85,77,90.06,97.27,51.48,75.2,1621960.65
Rajnandgaon,2024,52.85,77,90.06,97.27,51.48,75.2,1536594.3
Rajnandgaon,2023,52.85,77,90.06,97.27,51.48,75.2,1451227.95
Rajnandgaon,2022,52.85,77,90.06,97.27,51.48,75.2,1365861.6
Rajnandgaon,2021,52.85,77,90.06,97.27,51.48,75.2,1280495.25
Rajnandgaon,2025,52.85,77,90.06,97.27,51.48,75.2,1777430.05
Rajnandgaon,2024,52.85,77,90.06,97.27,51.48,75.2,1683881.1
Rajnandgaon,2023,52.85,77,90.06,97.27,51.48,75.2,1590332.15
Rajnandgaon,2022,52.85,77,90.06,97.27,51.48,75.2,1496783.2
Rajnandgaon,2021,52.85,77,90.06,97.27,51.48,75.2,1403234.25
Rajnandgaon,2025,52.85,77,90.06,97.27,51.48,75.2,1782777.6
Rajnandgaon,2024,52.85,77,90.06,97.27,51.48,75.2,1688947.2
Rajnandgaon,2023,52.85,77,90.06,97.27,51.48,75.2,1595116.8
Rajnandgaon,2022,52.85,77,90.06,97.27,51.48,75.2,1501286.4
Rajnandgaon,2021,52.85,77,90.06,97.27,51.48,75.2,1407456
Rajnandgaon,2025,52.85,77,90.06,97.27,51.48,75.2,2071450.3
Rajnandgaon,2024,52.85,77,90.06,97.27,51.48,75.2,1962426.6
Rajnandgaon,2023,52.85,77,90.06,97.27,51.48,75.2,1853402.9
Rajnandgaon,2022,52.85,77,90.06,97.27,51.48,75.2,1744379.2
Rajnandgaon,2021,52.85,77,90.06,97.27,51.48,75.2,1635355.5
Sukma,2025,7.7,68.53,76.32,96.92,8.42,7.08,1643916.1
Sukma,2024,7.7,68.53,76.32,96.92,8.42,7.08,1557394.2
Sukma,2023,7.7,68.53,76.32,96.92,8.42,7.08,1470872.3
Sukma,2022,7.7,68.53,76.32,96.92,8.42,7.08,1384350.4
Sukma,2021,7.7,68.53,76.32,96.92,8.42,7.08,1297828.5
Sukma,2025,7.7,68.53,76.32,96.92,8.42,7.08,1746217.8
Sukma,2024,7.7,68.53,76.32,96.92,8.42,7.08,1654311.6
Sukma,2023,7.7,68.53,76.32,96.92,8.42,7.08,1562405.4
Sukma,2022,7.7,68.53,76.32,96.92,8.42,7.08,1470499.2
Sukma,2021,7.7,68.53,76.32,96.92,8.42,7.08,1378593
Sukma,2025,7.7,68.53,76.32,96.92,8.42,7.08,1900929.1
Sukma,2024,7.7,68.53,76.32,96.92,8.42,7.08,1800880.2
Sukma,2023,7.7,68.53,76.32,96.92,8.42,7.08,1700831.3
Sukma,2022,7.7,68.53,76.32,96.92,8.42,7.08,1600782.4
Sukma,2021,7.7,68.53,76.32,96.92,8.42,7.08,1500733.5
Sukma,2025,7.7,68.53,76.32,96.92,8.42,7.08,2034491.5
Sukma,2024,7.7,68.53,76.32,96.92,8.42,7.08,1927413
Sukma,2023,7.7,68.53,76.32,96.92,8.42,7.08,1820334.5
Sukma,2022,7.7,68.53,76.32,96.92,8.42,7.08,1713256
Sukma,2021,7.7,68.53,76.32,96.92,8.42,7.08,1606177.5
Sukma,2025,7.7,68.53,76.32,96.92,8.42,7.08,2101839.85
Sukma,2024,7.7,68.53,76.32,96.92,8.42,7.08,1991216.7
Sukma,2023,7.7,68.53,76.32,96.92,8.42,7.08,1880593.55
Sukma,2022,7.7,68.53,76.32,96.92,8.42,7.08,1769970.4
Sukma,2021,7.7,68.53,76.32,96.92,8.42,7.08,1659347.25
Surajpur,2025,72.95,98.58,99.57,99.76,95.55,99.07,1701754
Surajpur,2024,72.95,98.58,99.57,99.76,95.55,99.07,1612188
Surajpur,2023,72.95,98.58,99.57,99.76,95.55,99.07,1522622
Surajpur,2022,72.95,98.58,99.57,99.76,95.55,99.07,1433056
Surajpur,2021,72.95,98.58,99.57,99.76,95.55,99.07,1343490
Surajpur,2025,72.95,98.58,99.57,99.76,95.55,99.07,1795943.65
Surajpur,2024,72.95,98.58,99.57,99.76,95.55,99.07,1701420.3
Surajpur,2023,72.95,98.58,99.57,99.76,95.55,99.07,1606896.95
Surajpur,2022,72.95,98.58,99.57,99.76,95.55,99.07,1512373.6
Surajpur,2021,72.95,98.58,99.57,99.76,95.55,99.07,1417850.25
Surajpur,2025,72.95,98.58,99.57,99.76,95.55,99.07,1843208.05
Surajpur,2024,72.95,98.58,99.57,99.76,95.55,99.07,1746197.1
Surajpur,2023,72.95,98.58,99.57,99.76,95.55,99.07,1649186.15
Surajpur,2022,72.95,98.58,99.57,99.76,95.55,99.07,1552175.2
Surajpur,2021,72.95,98.58,99.57,99.76,95.55,99.07,1455164.25
Surajpur,2025,72.95,98.58,99.57,99.76,95.55,99.07,2078880.25
Surajpur,2024,72.95,98.58,99.57,99.76,95.55,99.07,1969465.5
Surajpur,2023,72.95,98.58,99.57,99.76,95.55,99.07,1860050.75
Surajpur,2022,72.95,98.58,99.57,99.76,95.55,99.07,1750636
Surajpur,2021,72.95,98.58,99.57,99.76,95.55,99.07,1641221.25
Surajpur,2025,72.95,98.58,99.57,99.76,95.55,99.07,2110209.35
Surajpur,2024,72.95,98.58,99.57,99.76,95.55,99.07,1999145.7
Surajpur,2023,72.95,98.58,99.57,99.76,95.55,99.07,1888082.05
Surajpur,2022,72.95,98.58,99.57,99.76,95.55,99.07,1777018.4
Surajpur,2021,72.95,98.58,99.57,99.76,95.55,99.07,1665954.75
Surguja,2025,50.76,82.93,95.11,99.05,72.22,83.18,1783569.9
Surguja,2024,50.76,82.93,95.11,99.05,72.22,83.18,1689697.8
Surguja,2023,50.76,82.93,95.11,99.05,72.22,83.18,1595825.7
Surguja,2022,50.76,82.93,95.11,99.05,72.22,83.18,1501953.6
Surguja,2021,50.76,82.93,95.11,99.05,72.22,83.18,1408081.5
Surguja,2025,50.76,82.93,95.11,99.05,72.22,83.18,1890303.35
Surguja,2024,50.76,82.93,95.11,99.05,72.22,83.18,1790813.7
Surguja,2023,50.76,82.93,95.11,99.05,72.22,83.18,1691324.05
Surguja,2022,50.76,82.93,95.11,99.05,72.22,83.18,1591834.4
Surguja,2021,50.76,82.93,95.11,99.05,72.22,83.18,1492344.75
Surguja,2025,50.76,82.93,95.11,99.05,72.22,83.18,2103604.95
Surguja,2024,50.76,82.93,95.11,99.05,72.22,83.18,1992888.9
Surguja,2023,50.76,82.93,95.11,99.05,72.22,83.18,1882172.85
Surguja,2022,50.76,82.93,95.11,99.05,72.22,83.18,1771456.8
Surguja,2021,50.76,82.93,95.11,99.05,72.22,83.18,1660740.75
Surguja,2025,50.76,82.93,95.11,99.05,72.22,83.18,2232123.8
Surguja,2024,50.76,82.93,95.11,99.05,72.22,83.18,2114643.6
Surguja,2023,50.76,82.93,95.11,99.05,72.22,83.18,1997163.4
Surguja,2022,50.76,82.93,95.11,99.05,72.22,83.18,1879683.2
Surguja,2021,50.76,82.93,95.11,99.05,72.22,83.18,1762203
Surguja,2025,50.76,82.93,95.11,99.05,72.22,83.18,2449429.65
Surguja,2024,50.76,82.93,95.11,99.05,72.22,83.18,2320512.3
Surguja,2023,50.76,82.93,95.11,99.05,72.22,83.18,2191594.95
Surguja,2022,50.76,82.93,95.11,99.05,72.22,83.18,2062677.6
Surguja,2021,50.76,82.93,95.11,99.05,72.22,83.18,1933760.25
North Goa,2025,65.2,99.51,100,94.79,29.02,57.75,1924340.9
North Goa,2024,65.2,99.51,100,94.79,29.02,57.75,1823059.8
North Goa,2023,65.2,99.51,100,94.79,29.02,57.75,1721778.7
North Goa,2022,65.2,99.51,100,94.79,29.02,57.75,1620497.6
North Goa,2021,65.2,99.51,100,94.79,29.02,57.75,1519216.5
North Goa,2025,65.2,99.51,100,94.79,29.02,57.75,1943391.25
North Goa,2024,65.2,99.51,100,94.79,29.02,57.75,1841107.5
North Goa,2023,65.2,99.51,100,94.79,29.02,57.75,1738823.75
North Goa,2022,65.2,99.51,100,94.79,29.02,57.75,1636540
North Goa,2021,65.2,99.51,100,94.79,29.02,57.75,1534256.25
North Goa,2025,65.2,99.51,100,94.79,29.02,57.75,2091695.75
North Goa,2024,65.2,99.51,100,94.79,29.02,57.75,1981606.5
North Goa,2023,65.2,99.51,100,94.79,29.02,57.75,1871517.25
North Goa,2022,65.2,99.51,100,94.79,29.02,57.75,1761428
North Goa,2021,65.2,99.51,100,94.79,29.02,57.75,1651338.75
North Goa,2025,65.2,99.51,100,94.79,29.02,57.75,2225159.35
North Goa,2024,65.2,99.51,100,94.79,29.02,57.75,2108045.7
North Goa,2023,65.2,99.51,100,94.79,29.02,57.75,1990932.05
North Goa,2022,65.2,99.51,100,94.79,29.02,57.75,1873818.4
North Goa,2021,65.2,99.51,100,94.79,29.02,57.75,1756704.75
North Goa,2025,65.2,99.51,100,94.79,29.02,57.75,2424065.6
North Goa,2024,65.2,99.51,100,94.79,29.02,57.75,2296483.2
North Goa,2023,65.2,99.51,100,94.79,29.02,57.75,2168900.8
North Goa,2022,65.2,99.51,100,94.79,29.02,57.75,2041318.4
North Goa,2021,65.2,99.51,100,94.79,29.02,57.75,1913736
South Goa,2025,85.02,99.66,97.98,98.98,45.9,20.9,1975329.3
South Goa,2024,85.02,99.66,97.98,98.98,45.9,20.9,1871364.6
South Goa,2023,85.02,99.66,97.98,98.98,45.9,20.9,1767399.9
South Goa,2022,85.02,99.66,97.98,98.98,45.9,20.9,1663435.2
South Goa,2021,85.02,99.66,97.98,98.98,45.9,20.9,1559470.5
South Goa,2025,85.02,99.66,97.98,98.98,45.9,20.9,2187121.35
South Goa,2024,85.02,99.66,97.98,98.98,45.9,20.9,2072009.7
South Goa,2023,85.02,99.66,97.98,98.98,45.9,20.9,1956898.05
South Goa,2022,85.02,99.66,97.98,98.98,45.9,20.9,1841786.4
South Goa,2021,85.02,99.66,97.98,98.98,45.9,20.9,1726674.75
South Goa,2025,85.02,99.66,97.98,98.98,45.9,20.9,2303128.7
South Goa,2024,85.02,99.66,97.98,98.98,45.9,20.9,2181911.4
South Goa,2023,85.02,99.66,97.98,98.98,45.9,20.9,2060694.1
South Goa,2022,85.02,99.66,97.98,98.98,45.9,20.9,1939476.8
South Goa,2021,85.02,99.66,97.98,98.98,45.9,20.9,1818259.5
South Goa,2025,85.02,99.66,97.98,98.98,45.9,20.9,2490085.85
South Goa,2024,85.02,99.66,97.98,98.98,45.9,20.9,2359028.7
South Goa,2023,85.02,99.66,97.98,98.98,45.9,20.9,2227971.55
South Goa,2022,85.02,99.66,97.98,98.98,45.9,20.9,2096914.4
South Goa,2021,85.02,99.66,97.98,98.98,45.9,20.9,1965857.25
South Goa,2025,85.02,99.66,97.98,98.98,45.9,20.9,2345995.55
South Goa,2024,85.02,99.66,97.98,98.98,45.9,20.9,2222522.1
South Goa,2023,85.02,99.66,97.98,98.98,45.9,20.9,2099048.65
South Goa,2022,85.02,99.66,97.98,98.98,45.9,20.9,1975575.2
South Goa,2021,85.02,99.66,97.98,98.98,45.9,20.9,1852101.75
Ahmadabad,2025,72.52,82.68,95.38,94.01,40.49,86.34,2095459.65
Ahmadabad,2024,72.52,82.68,95.38,94.01,40.49,86.34,1985172.3
Ahmadabad,2023,72.52,82.68,95.38,94.01,40.49,86.34,1874884.95
Ahmadabad,2022,72.52,82.68,95.38,94.01,40.49,86.34,1764597.6
Ahmadabad,2021,72.52,82.68,95.38,94.01,40.49,86.34,1654310.25
Ahmadabad,2025,72.52,82.68,95.38,94.01,40.49,86.34,2293539.4
Ahmadabad,2024,72.52,82.68,95.38,94.01,40.49,86.34,2172826.8
Ahmadabad,2023,72.52,82.68,95.38,94.01,40.49,86.34,2052114.2
Ahmadabad,2022,72.52,82.68,95.38,94.01,40.49,86.34,1931401.6
Ahmadabad,2021,72.52,82.68,95.38,94.01,40.49,86.34,1810689
Ahmadabad,2025,72.52,82.68,95.38,94.01,40.49,86.34,2371406.15
Ahmadabad,2024,72.52,82.68,95.38,94.01,40.49,86.34,2246595.3
Ahmadabad,2023,72.52,82.68,95.38,94.01,40.49,86.34,2121784.45
Ahmadabad,2022,72.52,82.68,95.38,94.01,40.49,86.34,1996973.6
Ahmadabad,2021,72.52,82.68,95.38,94.01,40.49,86.34,1872162.75
Ahmadabad,2025,72.52,82.68,95.38,94.01,40.49,86.34,2340177.75
Ahmadabad,2024,72.52,82.68,95.38,94.01,40.49,86.34,2217010.5
Ahmadabad,2023,72.52,82.68,95.38,94.01,40.49,86.34,2093843.25
Ahmadabad,2022,72.52,82.68,95.38,94.01,40.49,86.34,1970676
Ahmadabad,2021,72.52,82.68,95.38,94.01,40.49,86.34,1847508.75
Ahmadabad,2025,72.52,82.68,95.38,94.01,40.49,86.34,2840861
Ahmadabad,2024,72.52,82.68,95.38,94.01,40.49,86.34,2691342
Ahmadabad,2023,72.52,82.68,95.38,94.01,40.49,86.34,2541823
Ahmadabad,2022,72.52,82.68,95.38,94.01,40.49,86.34,2392304
Ahmadabad,2021,72.52,82.68,95.38,94.01,40.49,86.34,2242785
Amreli,2025,62.5,55.13,88.42,88.35,38.23,83.34,2148722.35
Amreli,2024,62.5,55.13,88.42,88.35,38.23,83.34,2035631.7
Amreli,2023,62.5,55.13,88.42,88.35,38.23,83.34,1922541.05
Amreli,2022,62.5,55.13,88.42,88.35,38.23,83.34,1809450.4
Amreli,2021,62.5,55.13,88.42,88.35,38.23,83.34,1696359.75
Amreli,2025,62.5,55.13,88.42,88.35,38.23,83.34,2299853.1
Amreli,2024,62.5,55.13,88.42,88.35,38.23,83.34,2178808.2
Amreli,2023,62.5,55.13,88.42,88.35,38.23,83.34,2057763.3
Amreli,2022,62.5,55.13,88.42,88.35,38.23,83.34,1936718.4
Amreli,2021,62.5,55.13,88.42,88.35,38.23,83.34,1815673.5
Amreli,2025,62.5,55.13,88.42,88.35,38.23,83.34,2377766.4
Amreli,2024,62.5,55.13,88.42,88.35,38.23,83.34,2252620.8
Amreli,2023,62.5,55.13,88.42,88.35,38.23,83.34,2127475.2
Amreli,2022,62.5,55.13,88.42,88.35,38.23,83.34,2002329.6
Amreli,2021,62.5,55.13,88.42,88.35,38.23,83.34,1877184
Amreli,2025,62.5,55.13,88.42,88.35,38.23,83.34,2668015.15
Amreli,2024,62.5,55.13,88.42,88.35,38.23,83.34,2527593.3
Amreli,2023,62.5,55.13,88.42,88.35,38.23,83.34,2387171.45
Amreli,2022,62.5,55.13,88.42,88.35,38.23,83.34,2246749.6
Amreli,2021,62.5,55.13,88.42,88.35,38.23,83.34,2106327.75
Amreli,2025,62.5,55.13,88.42,88.35,38.23,83.34,2677328
Amreli,2024,62.5,55.13,88.42,88.35,38.23,83.34,2536416
Amreli,2023,62.5,55.13,88.42,88.35,38.23,83.34,2395504
Amreli,2022,62.5,55.13,88.42,88.35,38.23,83.34,2254592
Amreli,2021,62.5,55.13,88.42,88.35,38.23,83.34,2113680
Anand,2025,63.79,72.95,98.15,98.04,59.01,87.92,1441807.4
Anand,2024,63.79,72.95,98.15,98.04,59.01,87.92,1365922.8
Anand,2023,63.79,72.95,98.15,98.04,59.01,87.92,1290038.2
Anand,2022,63.79,72.95,98.15,98.04,59.01,87.92,1214153.6
Anand,2021,63.79,72.95,98.15,98.04,59.01,87.92,1138269
Anand,2025,63.79,72.95,98.15,98.04,59.01,87.92,1537264.35
Anand,2024,63.79,72.95,98.15,98.04,59.01,87.92,1456355.7
Anand,2023,63.79,72.95,98.15,98.04,59.01,87.92,1375447.05
Anand,2022,63.79,72.95,98.15,98.04,59.01,87.92,1294538.4
Anand,2021,63.79,72.95,98.15,98.04,59.01,87.92,1213629.75
Anand,2025,63.79,72.95,98.15,98.04,59.01,87.92,1560134.65
Anand,2024,63.79,72.95,98.15,98.04,59.01,87.92,1478022.3
Anand,2023,63.79,72.95,98.15,98.04,59.01,87.92,1395909.95
Anand,2022,63.79,72.95,98.15,98.04,59.01,87.92,1313797.6
Anand,2021,63.79,72.95,98.15,98.04,59.01,87.92,1231685.25
Anand,2025,63.79,72.95,98.15,98.04,59.01,87.92,1740675.5
Anand,2024,63.79,72.95,98.15,98.04,59.01,87.92,1649061
Anand,2023,63.79,72.95,98.15,98.04,59.01,87.92,1557446.5
Anand,2022,63.79,72.95,98.15,98.04,59.01,87.92,1465832
Anand,2021,63.79,72.95,98.15,98.04,59.01,87.92,1374217.5
Anand,2025,63.79,72.95,98.15,98.04,59.01,87.92,1772438.75
Anand,2024,63.79,72.95,98.15,98.04,59.01,87.92,1679152.5
Anand,2023,63.79,72.95,98.15,98.04,59.01,87.92,1585866.25
Anand,2022,63.79,72.95,98.15,98.04,59.01,87.92,1492580
Anand,2021,63.79,72.95,98.15,98.04,59.01,87.92,1399293.75
Aravalli,2025,74.36,78.64,97.76,98.59,67,72.19,1556707.05
Aravalli,2024,74.36,78.64,97.76,98.59,67,72.19,1474775.1
Aravalli,2023,74.36,78.64,97.76,98.59,67,72.19,1392843.15
